x,y,z
12.41791510068989,20.278453292568333,21.042754744291436
14.63351483483939,21.159073736773152,27.62683572163752
16.11130894861664,19.08576315802754,34.54599631292458
16.24385450127973,14.018078153076365,39.71897213754845
14.803849791196562,7.638578849234919,41.56273631125338
12.163821253573474,2.1920330620798296,40.32503840887215
9.056866996336188,-1.313181057598717,37.32550435733729
6.109359817986278,-2.989692788077779,33.96261414027672
3.6583228966645596,-3.5456928682917597,30.89066344384054
1.7806776471065149,-3.573476003813266,28.241450252636373
0.40855785561273006,-3.446064403771152,25.96317722553476
-0.5752505400170906,-3.3573810707911127,23.9770775036015
-1.299852967113007,-3.3998179608627024,22.22626948026235
-1.8683575394299603,-3.6109753018978226,20.678997042625596
-2.3696069579822545,-4.009120978828709,19.322426475244356
-2.8721090069626034,-4.610104702819175,18.16218864174568
-3.428924670095605,-5.4361230980587205,17.221853203661755
-4.09108889490132,-6.510499894104129,16.543938273440098
-4.895404557856002,-7.864689284755023,16.202345830455734
-5.880709909159396,-9.503942140964993,16.30422051280423
-7.072389585925765,-11.395305153807993,16.999939458301657
-8.47048270676817,-13.427400290400618,18.48773321705427
-10.018141359773441,-15.313802080094234,20.91352215717089
-11.58543128125188,-16.60190577963442,24.31181897608354
-12.928127665444235,-16.698055245547636,28.37683780154358
-13.742687005478732,-15.22424603206528,32.40524880530315
-13.75929388823771,-12.291661451258825,35.42422325251593
-12.899352340053204,-8.775162164779715,36.79515359039338
-11.354436501916373,-5.408515747367012,36.45266090094629
-9.444735878593487,-2.8602921100269056,34.86807447709315
-7.509233488213604,-1.3246631092356829,32.65760102234535
-5.793158926041377,-0.5931087545153401,30.321189525315276
-4.408868266501876,-0.3966584057405651,28.057374157608837
-3.3779028194825544,-0.4963326906789816,25.948043897562265
-2.6628407653943666,-0.7476659359249249,24.005350259222837
-2.2095860310590933,-1.073614557804767,22.22253479542229
-1.9639371887137638,-1.4461158453602942,20.588860509040085
-1.8868671519898084,-1.8640876933080697,19.09707414041032
-1.9448604458669512,-2.3498644283714794,17.7445047025739
-2.126706802946557,-2.9321411770159695,16.53441364370637
-2.4304261644083374,-3.651086562691506,15.478623638369235
-2.86506717834312,-4.555878325479178,14.601084458048607
-3.453546002263451,-5.70120328181214,13.943795449532569
-4.225477570024266,-7.144239713786759,13.581265552635205
-5.216454370993511,-8.924896668588282,13.62973909076677
-6.470269517547157,-11.09792346845825,14.271435327215428
-8.000638496927284,-13.570517782498682,15.744131953552536
-9.782590927660404,-16.062454617521322,18.33561007710981
-11.698622002876029,-18.055492713941575,22.244076916986653
-13.475783956402207,-18.715448785543487,27.286825300243695
-14.699030953067538,-17.286839474529284,32.62314481472406
-14.937243246493264,-13.809716969287887,36.827816158429485
-14.018300133887683,-9.219359318371527,38.81535234301171
-12.144786145775763,-4.7467346608344085,38.46951876005428
-9.754703128417397,-1.4874699168227368,36.42833473465548
-7.333100776756935,0.3623847629002137,33.730228748876556
-5.211400304749114,1.161809635609555,30.988710590591488
-3.525140766641052,1.3477340119330201,28.446171772161897
-2.2711991132206393,1.25331068276701,26.150333440027715
-1.3823854144229508,1.0662860695235834,24.079243460857537
-0.7727697631944851,0.8849748516937685,22.19806101302329
-0.363001762062845,0.7515762238507975,20.47838165029154
-0.08534265434077182,0.677477027412212,18.899443150526732
0.10900781053023037,0.6633849934381479,17.446706532554362
0.25733519973472085,0.7060436262852966,16.10896147302317
0.3858107878432291,0.8049926224529192,14.877431968528109
0.5146851214931734,0.9636841203898343,13.745024042255029
0.660447570428278,1.1915896183804178,12.706441955388282
0.838816397511768,1.5048044455993512,11.758514405377264
1.0660527943318416,1.9285712689508054,10.901451700509337
1.3639103846079763,2.496421325017057,10.140761363548233
1.756264100353572,3.2577655450459178,9.489608789823263
2.2768937118920105,4.276375040048267,8.978318790068519
2.971806787075337,5.625749623164507,8.664743286266148
3.894926891405536,7.4156677127912385,8.640442133319786
5.110015856534764,9.742256521691402,9.08168933580917
6.689538507246889,12.63988325570095,10.283439869732158
8.680148429299408,16.014508150026273,12.670306714356638
11.059319889288757,19.43839278108596,16.779629103564236
13.6001143964305,21.869269520333525,22.906460604334825
15.79937873333153,21.765252712847502,30.534525255481007
16.918120254138344,18.029525890481455,37.74639050666468
16.35177373298907,11.434499951321092,42.01780389936638
14.128272596085932,4.6969532444637725,42.44047979570472
10.936549294640301,-0.40824593642179785,39.914783390817654
7.5734856787467715,-3.1846072213512446,36.32864649118846
4.608268590718815,-4.28513677032025,32.8747944775209
2.26203353328272,-4.509718025028371,29.918719107583065
0.5167751606577307,-4.411113427048442,27.445366660900284
-0.7435073263864945,-4.2937237076130605,25.353558890737418
-1.6628382469550478,-4.299938222131458,23.555755565679767
-2.366146602118846,-4.4897571268608,22.00274409999045
-2.96644499293586,-4.886555086882518,20.671936880062287
-3.5431005435615415,-5.503959998767223,19.570265329494408
-4.160922449940115,-6.352578011803445,18.72388317957161
-4.873248391213278,-7.440967233199232,18.18109030811399
-5.713656293379205,-8.774618727108285,18.021179229606982
-6.712386083518276,-10.321406427368222,18.343832537301022
-7.8752568218266665,-12.00193126735504,19.282962068532736
-9.172692530389039,-13.642526844266769,20.97047025671245
-10.518904781681526,-14.938895867302408,23.438837012792586
-11.762992207018051,-15.497338081573671,26.56393380361849
-12.678747779068084,-14.937776649962652,29.915840989538168
-13.049149471881584,-13.169087505682626,32.874894098191035
-12.733324766408959,-10.50104072836254,34.77447863101878
-11.763988370741195,-7.650805074945927,35.34877713252644
-10.338369526347483,-5.131505416996546,34.676903401643536
-8.721298183589594,-3.292424563234356,33.15483087756901
-7.1527634617561535,-2.2146782024297407,31.204223611603545
-5.796824801909122,-1.7282000271134246,29.16271187256662
-4.724070708494066,-1.6491297153423645,27.170641477447866
-3.9463192454656557,-1.8256114741443252,25.29570141665732
-3.4382199276131242,-2.1592568124576617,23.560327792231117
-3.165582019687357,-2.6033063079129497,21.973119916921693
-3.0918671037046437,-3.1477213912208972,20.541385701091436
-3.1896594128683993,-3.8072811460819813,19.276081034764477
-3.455814649614651,-4.602662162168183,18.19486391539696
-3.8851507791046176,-5.572508205614105,17.332247616175973
-4.478872878429472,-6.761755560440277,16.741892270968243
-5.261247560537136,-8.201544718862273,16.5037015293584
-6.248959310775248,-9.896912330806014,16.735430493661212
-7.447460791758134,-11.801961301447715,17.58566425589295
-8.843262628511566,-13.767796781910446,19.246487329400427
-10.367629953530795,-15.48965195065293,21.85085991976819
-11.856013594901178,-16.493017955324206,25.336204690714048
-13.060083985067982,-16.248915346913627,29.33151335708409
-13.675205702035488,-14.491177303355862,33.03311318422544
-13.493806229830119,-11.459399573555725,35.61542361285872
-12.492873657446424,-7.961605748620582,36.541519811782315
-10.879451338619504,-4.863393480520676,35.920202092112355
-8.992667224633626,-2.619107406677551,34.21728626853095
-7.144555235859311,-1.314693041994182,32.022182027713924
-5.543070809530928,-0.7383855915052817,29.73385069191204
-4.2742224218727465,-0.6204367636276551,27.538997311775727
-3.3424685519443194,-0.7661289835639525,25.495592377383364
-2.71024051277432,-1.0481653665770585,23.612835355563274
-2.3271933396538866,-1.4044451134861518,21.885039201070075
-2.1423679003344436,-1.816533461847536,20.305179745539288
-2.119481143541798,-2.2916176004395834,18.86941224238463
-2.2403339673978984,-2.849968577554252,17.579361468309877
-2.488302776480637,-3.5318525025078378,16.444536365353756
-2.8698126164361906,-4.379234462461273,15.484556681166563
-3.4010157553218288,-5.442077414969628,14.736576899306113
-4.104779753791959,-6.771918093342652,14.263946787214204
-5.016098575164067,-8.430075289048503,14.165234034042012
-6.166857138553376,-10.438871771589639,14.594169455401937
-7.579447725428526,-12.736967452193882,15.76831658419276
-9.24072479919073,-15.142690824656079,17.937461033206578
-11.067823726538524,-17.21309744374985,21.3384545816155
-12.839077384133628,-18.268978704886297,25.876236039893644
-14.198291463042924,-17.542082898726484,30.96697501425301
-14.725207147043177,-14.785723625462952,35.3744436960293
-14.181326478038924,-10.548713033859805,37.977473328450785
-12.631667366011186,-6.137267049732077,38.306617756312306
-10.443712638555354,-2.644975899502043,36.81970369465539
-8.097351813773994,-0.4610782699938407,34.38342820146207
-5.953961527548253,0.599129557000448,31.707736202158777
-4.1966780681100895,0.9508945783633345,29.15234785194698
-2.8601823891038607,0.925540715269036,26.814655198143
-1.9010047460215533,0.7456693767523909,24.695655084376135
-1.24471170077888,0.5301524550898833,22.76805783914123
-0.8124514398970407,0.3331984480681426,21.004832156671675
-0.538446246536092,0.17101362305539491,19.385030820319187
-0.3727579802104116,0.042531453807748754,17.893204346680076
-0.27970820587548473,-0.0609095634109002,16.51753804614021
-0.235283442360836,-0.15007919605216985,15.248321134586233
-0.224801388341607,-0.23539599701953184,14.07718613616333
-0.2397505404917029,-0.32705961679400825,12.996699425690867
-0.27665168809981827,-0.4350406482198524,12.000241896214119
-0.33536297447421703,-0.5704359666246122,11.08199073976427
-0.4192362115359186,-0.746055222658994,10.237057478087465
-0.5342385720385396,-0.9786517115701894,9.461826886819694
-0.6897431170337618,-1.2897718088155654,8.754175908405646
-0.8995502014913359,-1.7091100893325897,8.11530475481489
-1.184399155266046,-2.274060358838158,7.552924599248486
-1.5686094320742159,-3.039876216763792,7.07720027553765
-2.084342349813448,-4.084250629948016,6.715836249012149
-2.7823170786211637,-5.498255700632566,6.53368784466509
-3.7290164047584846,-7.374951553184312,6.639568638356775
-4.998607748070774,-9.833861544374658,7.2262285577808845
-6.682213592721074,-13.038635778873326,8.584956847810057
-8.827854834821256,-16.829477074145593,11.218771672494704
-11.424674626495015,-20.678101583577014,15.833275330372476
-14.23192903998467,-23.362267526166132,22.86324783758898
-16.638823758486343,-22.97707931203708,31.63008144415679
-17.740443468579276,-18.28477132440095,39.64195649002446
-16.862345259679685,-10.622461146318143,43.865733695003684
-14.158075943900014,-2.9025984396447146,43.51325496932135
-10.463464332704119,2.3321108380120723,40.17253910889553
-6.752915332911929,4.871523005301979,36.167461372276044
-3.603134565896724,5.694018374847068,32.59827197395059
-1.1760555742045744,5.755605363917992,29.70814787497516
0.6008238787094564,5.598782363971371,27.386020020041236
1.8827827945445876,5.499812003435594,25.484073707791058
2.823853592750925,5.572063965760706,23.905289416988765
3.5698986668242445,5.861625861488602,22.596149046922015
4.2300731017459325,6.3765077601494955,21.547280328194777
4.8799105926633395,7.11434712694304,20.77799029640105
5.584865993542781,8.059020374033432,20.32355773763623
6.375998702694244,9.19012171349111,20.24954184866599
7.2734999099207736,10.450627405660146,20.62737142125453
8.273015566469327,11.740127945898104,21.527268046273313
9.333538100246535,12.889168293003456,23.014358368102226
10.372923716903184,13.672476276341733,25.043581332289154
11.269705517840244,13.830980557117213,27.44420079867428
11.866104234279737,13.197983970398123,29.862272583728604
12.03010258355872,11.791084361402918,31.879302471006824
11.707438955017693,9.830762287839493,33.14375605769987
10.935433360896372,7.738467737261912,33.47472882979613
9.847624542950122,5.888838329058018,32.946532713691305
8.621487723844403,4.507314398825457,31.787463263516713
7.427600896424281,3.646273431875608,30.27676777656734
6.384128133514117,3.250853901738849,28.61676781957413
5.5583328982214955,3.1949698545247682,26.961791029584596
4.966908625316851,3.383216322437038,25.38261894179269
4.603307759592171,3.7565067696446666,23.919640286747278
4.450872539255342,4.279617523898831,22.602291095332653
4.490793573551619,4.9439347366895,21.4567448440584
4.716337138434463,5.751425422574791,20.51357607589719
5.116078981369718,6.7171830417716105,19.81715713350262
5.681048774785425,7.856515818039113,19.42526934946996
6.419455328547968,9.163297544460816,19.416448437662176
7.324950286302408,10.594262188393383,19.88287541306253
8.3714153066729,12.051902410487255,20.919237962546745
9.506633324356587,13.35877350129601,22.59158143121707
10.636357830793532,14.229655354963894,24.886664841591433
11.611404158123186,14.385003590228951,27.600538681396664
12.250059110144242,13.592247051226067,30.338381785558315
12.390359811704775,11.94060231807493,32.56148342981853
11.971689112206672,9.72631299400075,33.86770727334112
11.063143868311183,7.369981246481204,34.11198975320855
9.821062353577862,5.346935753040928,33.394316102696635
8.451137586297197,3.891871301858946,32.00089346793557
7.143061276884879,3.04038450541453,30.307709232886012
6.021014281389565,2.6758198366148216,28.509486111007252
5.145013401526445,2.669153560356964,26.738846442878703
4.528701200442028,2.8888495324509873,25.066311737382517
4.152988861301665,3.2775394179353587,23.521118642216855
3.995361798403499,3.8021308013001978,22.12557501085887
4.029551656569081,4.459721355399817,20.900559878330185
4.244884432783161,5.26033321227596,19.871278922013907
4.63844221957797,6.221753724627678,19.075668769779192
5.202424101851272,7.371191850650119,18.570887101220805
5.942858688042944,8.719076636995355,18.43403104494983
6.868180478901524,10.247197392020087,18.77008806754694
7.964764272859645,11.872130685983592,19.69497229938126
9.192609302263325,13.436443864935356,21.315103017707514
10.46658975135089,14.64212425589161,23.67719187460896
11.638541057859843,15.134707784507903,26.642437336261178
12.501077557347317,14.573401126680235,29.82461174583273
12.844937577252328,12.93045501230002,32.59326442093975
12.546584855679102,10.575531460289469,34.368057649797805
11.662345596495786,7.883187876657734,34.94324059760349
10.339643638283164,5.453049435822957,34.37327914934207
8.815393849206457,3.657798316392655,32.940048548102396
7.317939153268455,2.5783494092736152,31.103187775768607
6.011609993958021,2.0786225473108177,29.149718073603015
4.97185570390349,1.9935486999328456,27.22325533927595
4.218284815664458,2.162938829680433,25.40164252247554
3.728131021444078,2.5011638016440005,23.712407850982693
3.4711255865925725,2.9628154959491297,22.17022527071159
3.413346733203748,3.5384592171488034,20.7865853819529
3.5368614187234275,4.2367098614383805,19.576021705485147
3.8326725199166876,5.080733522038058,18.563556620275378
4.291903712078982,6.108986788053211,17.78998329531022
4.927015526998999,7.353051350215964,17.315171062748917
5.752548949684126,8.830745701729613,17.228149985632417
6.775629654057233,10.52699496883124,17.648032836657602
7.992301505588886,12.361813764425772,18.725447886623936
9.37432147702208,14.143900356938481,20.62881987320769
10.816588787265104,15.531906961155975,23.389672220524396
12.137686350261054,16.055557413935116,26.86951096980645
13.080743694306538,15.309969130915125,30.544315028285173
13.397927571602978,13.220845887777594,33.67541834207614
12.9511966057559,10.185358854898604,35.558228034467746
11.801395150635365,7.022185295893233,35.92779170946389
10.183296870515138,4.376815195163345,34.984103162720245
8.41082618860653,2.551880129809346,33.20904425321967
6.740099289396047,1.5497064487832604,31.07973181081603
5.330302007503435,1.1468995580379462,28.914715833449797
4.236685889286969,1.1270580975537878,26.843537861966915
3.4545916690204543,1.332382254665965,24.91365807752718
2.9465913165237287,1.666483456507918,23.134559739100787
2.6709846313705836,2.0853960853325435,21.505995541572872
2.5852779072796843,2.5831734682285457,20.02809172863732
2.6609828616693076,3.176103817144292,18.705032322723255
2.8904304587814167,3.8892259331675287,17.548142485621966
3.2660077783100676,4.766661309004644,16.5818438337711
3.797724210175725,5.855305433257463,15.846524795552327
4.508478357540405,7.200603864971361,15.407741875556779
5.4218296363781295,8.83605000143096,15.36849948810599
6.560372246822803,10.76004553821467,15.875475788917658
7.943067450084919,12.919851506643527,17.142911043944224
9.531165665236863,15.077449500441045,19.36113359845794
11.217545246931463,16.795233212007226,22.666703452241613
12.78026205197912,17.443484873600248,26.897897476820063
13.893138050333253,16.43954233232061,31.4183781371544
14.21536104972507,13.658112798007217,35.17477873733632
13.570699351531209,9.887578946922336,37.24397295286375
12.081077432921456,6.090941688100414,37.36037695434245
10.088050894374387,3.033258398747374,35.9301558950155
7.97543236903219,1.1168647001021759,33.662435549797536
6.0509669528422565,0.15908901490374816,31.19132378973035
4.469632126113876,-0.15596165196829914,28.787577674232296
3.2707318556730995,-0.11712921164868251,26.55728921744044
2.418303387033416,0.08905342577750075,24.5130248153954
1.8505949777939696,0.36108361664368094,22.641543298136735
1.5039021843468423,0.6551260383949035,20.924843151236885
1.3260407388008215,0.961083674230661,19.34867423268352
1.2750670760120721,1.2911719884040975,17.902883274322118
1.3295436867813875,1.6646852978354496,16.581561947889472
1.475120176029232,2.1122831290998256,15.382703939063914
1.7131928866209478,2.667907221148514,14.309319118774095
2.0533854815593675,3.3748991990874195,13.372764956994612
2.5150973394352296,4.285961050348053,12.596516535215082
3.12799366449235,5.46516652634666,12.022450224309665
3.931747653389979,6.981998823944602,11.73008845160155
4.972470073440485,8.891553827228888,11.846556793151786
6.305470326845397,11.264843151767208,12.575847561576353
7.960226446462772,14.030037376939429,14.205932145339355
9.921341803940711,16.8895289882149,17.103896816715427
12.064327073873475,19.227337907866108,21.554713022105016
14.07649069039427,20.012628652466105,27.39280991811101
15.449514885684604,18.24796927540582,33.59073747735271
15.647993260734644,14.064168041554577,38.31119512087341
14.493040343467628,8.614134219145443,40.29478783246518
12.251599438478241,3.545795771563757,39.535069084347285
9.485682466921556,0.08214419109705062,36.97675983827037
6.772556273760335,-1.7257854136091146,33.92157195060086
4.458158322407202,-2.4082142609550377,30.971652416484837
2.6563835152848965,-2.515620725522721,28.339518834005844
1.3290833653467478,-2.3991712727894643,26.021224976885005
0.3823151727209192,-2.2590334183714997,23.96505645096083
-0.29078480157222475,-2.191395736199034,22.121008442134425
-0.787143566270589,-2.23827382159799,20.45543046739635
-1.1844997026969752,-2.417466362071375,18.949367158897743
-1.5449451338592533,-2.7406594208137274,17.594032199557592
-1.917044207368293,-3.2240446557108116,16.389973855143275
-2.3419933488792872,-3.8930343523796616,15.348084627043802
-2.8607420621798436,-4.78212337704123,14.492503865687112
-3.5091792117533513,-5.941434514862701,13.86957602739355
-4.332863885040108,-7.417387035410462,13.557149671901
-5.376431583901463,-9.258357225757578,13.68053220007818
-6.676524167143585,-11.4756599179014,14.429938687297085
-8.251753938235147,-13.956295589147523,16.059329393587678
-10.066050899222425,-16.415067618158965,18.84358214467818
-11.985440589036138,-18.246883191101666,22.96394657414705
-13.70827661849345,-18.643348005814726,28.119536525328908
-14.804659152328474,-16.897629187398678,33.368085782341396
-14.865580507426973,-13.156712428692215,37.275473252608876
-13.77721649503404,-8.393706625690422,38.88874856043235
-11.775552190155764,-4.08120635036104,38.19983685131776
-9.338517645025801,-1.0734768050196073,36.01751616058758
-6.946416982081342,0.5716638871631083,33.288525797042794
-4.891019127092145,1.242443858522051,30.565853429123283
-3.275841809249272,1.3691454413110593,28.060312674352517
-2.084700929796629,1.249707089848222,25.802280714734966
-1.2448419867435452,1.059616127801435,23.763480835836614
-0.6736145624200225,0.8873174033983675,21.910010766054896
-0.2866026002542011,0.7667448843442983,20.21426656247454
-0.023246617516450407,0.7082247968898322,18.657039885428226
0.16556130639584493,0.7105152351004009,17.224105905490706
0.3136722635104423,0.7721358948457334,15.905009881779712
0.44774116990287965,0.8929033603266017,14.691269258017574
0.5867683787369875,1.0788506129481106,13.576401310589551
0.748435794202668,1.3410503745069975,12.555780775469534
0.9482279731138139,1.6996073754609022,11.627480777390636
1.2058132854730466,2.1819858601487887,10.79370802829724
1.5430545447472537,2.8283401208465713,10.062577929820488
1.9878285427004743,3.693698048126737,9.45421414509351
2.5800841737440825,4.8436751481667315,9.009426391878877
3.3673173956707863,6.370252491723142,8.795913359696844
4.406614198610864,8.377349207590424,8.939406714551605
5.768662589342573,10.934056891431279,9.665730203058366
7.514548120495007,14.034081038699163,11.309866156988331
9.676696693428623,17.490430764027423,14.37078001849521
12.144770312954032,20.60352217387466,19.289172985635425
14.59393017508648,22.10763237034962,26.14877687858616
16.39843031305781,20.476498898578097,33.812867746655684
16.826835805258476,15.296966130229126,39.945190176332446
15.50981475463949,8.500608971758245,42.53890814479718
12.809217970755453,2.31895790071942,41.48374899398768
9.48846469408361,-1.7279702505046606,38.33346367259695
6.2787980046481415,-3.679938589959272,34.75256463753161
3.590462361402757,-4.321934279721068,31.512190601691767
1.5275070049793165,-4.364258304167519,28.775969988884526
0.016367254130298825,-4.233331704376368,26.47243977718281
-1.0731617145217478,-4.155566606776307,24.50458432101899
-1.8782213393279088,-4.2285638121476765,22.80164121151811
-2.518076629830812,-4.4948862286993725,21.326698632419667
-3.091588930525787,-4.971026494771832,20.06975497260369
-3.6675154615687733,-5.671730476862377,19.04576464036783
-4.310233035907385,-6.605826843494468,18.286167178192926
-5.060467687425366,-7.789264302298401,17.852084252534947
-5.955547059170898,-9.216527324209876,17.8296968284909
-7.019389770804602,-10.847906286666355,18.333019889089726
-8.248695771055019,-12.585304166797265,19.513223827767565
-9.597692263593762,-14.205517554369832,21.47481136792791
-10.965073208476577,-15.367684580439066,24.2336561228568
-12.162943272207213,-15.622824753156337,27.573055287355743
-12.958908966590213,-14.662842160086916,30.991824797756834
-13.131597098750877,-12.476450316639337,33.75992350456535
-12.58456264364587,-9.647381584633386,35.30317345268242
-11.4177779870226,-6.76562481103274,35.44361387333134
-9.866914409183497,-4.352984227060157,34.417523066281795
-8.20071494499242,-2.732227435348399,32.65508345235857
-6.650034083817177,-1.8493453380981266,30.61456256638234
-5.350197656012652,-1.5115306915560396,28.54338721148211
-4.351248969828821,-1.532919343396073,26.557406371998965
-3.6483372634191187,-1.764862304734823,24.70267999566326
-3.207525932817786,-2.1306046126255866,22.99323077327391
-2.9899167572152754,-2.594811784127088,21.43458804166822
-2.9595909322833007,-3.1567617470241127,20.031880087463634
-3.100765354784004,-3.830136959185751,18.79521641451623
-3.39937308111955,-4.649015711834541,17.745856032021194
-3.855058977193592,-5.654922517265653,16.918998368580148
-4.484395670379364,-6.887226039848537,16.370020440088517
-5.304253657960722,-8.377945183470684,16.186332810413937
-6.328264509315112,-10.123149938748856,16.485015232041405
-7.580398460982492,-12.101440996215306,17.457677112201726
-9.035856885131395,-14.140368895014202,19.273009995492373
-10.60544292706725,-15.878293877954032,22.048285638510364
-12.123514160835787,-16.803515297396952,25.75539136304822
-13.306805654356396,-16.353751741600774,29.901164381956214
-13.852543205004139,-14.302583711973002,33.67033553493113
-13.543352245131599,-11.006567302201931,36.121343655836334
-12.39616903360058,-7.455055416685008,36.851483064477044
-10.67138512809753,-4.348797064734979,35.98594386926735
-8.714861525524295,-2.1771089496416396,34.108286586509486
-6.838572735745568,-0.9724122154203216,31.808599855044836
-5.237772625157824,-0.4666332915466246,29.480628044987483
-3.9843239637105987,-0.400573807655049,27.268015528138097
-3.0745104426352725,-0.5679860953471503,25.21883464690834
-2.461795862740181,-0.851910341558511,23.334976417283873
-2.089973007408038,-1.1952124747048924,21.607005242763922
-1.9089786866287426,-1.5820957730707228,20.024990545684908
-1.8839812924183992,-2.019350599712494,18.5831691473035
-1.9865471934409134,-2.534259069741419,17.28078722497036
-2.210916249619761,-3.15832948819091,16.123518177997372
-2.5588161279170136,-3.9351556077763368,15.126991864388886
-3.0438936935878327,-4.9163422864494075,14.320589734500288
-3.6922281825014496,-6.159154455559536,13.755246622178934
-4.536457851697771,-7.719855132667983,13.519258823057633
-5.613785510910022,-9.635555094738791,13.747820238947904
-6.964233496676199,-11.927541286071072,14.649640654552078
-8.58989352440004,-14.44884584029456,16.48106724887962
-10.44116444713853,-16.85275576032277,19.521884816008768
-12.348794698285845,-18.484921064651417,23.87626520512582
-13.988742820908168,-18.5010408291805,29.155951466651242
-14.916420609390329,-16.27018356737113,34.28325554142498
-14.752622117734369,-12.306432544944904,37.79866760248008
-13.47107288214207,-7.619922300455184,38.95204187602047
-11.36599952619059,-3.4864222727723924,37.937560267455304
-8.916778585266304,-0.7181702445167071,35.547227192074075
-6.571735003903175,0.7271528576878104,32.79329805958035
-4.590016388507875,1.2737029734058205,30.103881043127426
-3.054769152264348,1.3375815447094925,27.645047302736337
-1.933012616674032,1.1957008041635901,25.42857314971536
-1.1480181006793542,1.0033699718045377,23.425218944018763
-0.6141779988820775,0.8356859374711337,21.60128241446193
-0.25525150230121885,0.7220910295247218,19.930993847471523
-0.010422637479462815,0.6689603016912344,18.396106390283073
0.1649923137784552,0.6750058214398371,16.983335101577012
0.3044414108322807,0.7373075790890629,15.682369170705856
0.43162296393592336,0.8567040880575558,14.485074691321566
0.565087641727692,1.038716501061983,13.384961131925092
0.7209694839603024,1.2949809499849367,12.377432420416753
0.9151883639319442,1.644386521870333,11.460299415001943
1.1649496204048173,2.11565884797123,10.635366099049193
1.4939001342203748,2.746387752316949,9.910888007003383
1.9283876751954123,3.591454474586319,9.304111011214262
2.505158961256312,4.72110257836046,8.853405804497934
3.2742798852806043,6.21266596382761,8.630471686288168
4.295278128462242,8.179496590408487,8.75047315792999
5.634290941819988,10.71718158137436,9.419749477922121
7.357197269832436,13.812003918407838,10.987610966578746
9.493568853406083,17.27772039273557,13.920748088500163
11.968193579956985,20.485353241088532,18.753144249136277
14.461423563763567,22.188837332748598,25.55020777764627
16.361377315637952,20.846755023128157,33.31038152913551
16.91958515077442,15.909853283425385,39.70562587743807
15.720320638349296,8.888801020501248,42.55382329900771
13.044330293138504,2.5446313750106864,41.72837965634407
9.694221311385059,-1.6828977379420706,38.62497235087207
6.4277667894387625,-3.7347815322447264,34.99550102381687
3.678730849406174,-4.429401873171981,31.710690664300547
1.561605173257175,-4.485373226898385,28.943208790411973
0.010044589526458036,-4.355807721357349,26.623577923572885
-1.1064922231662093,-4.270900658913198,24.647544869344273
-1.9335924245895186,-4.340102713757346,22.94293120518143
-2.5883159579774717,-4.60438262145918,21.472473048724446
-3.1700347048854836,-5.081615165219785,20.224581398230136
-3.756703310416386,-5.7820903920668725,19.211459605730894
-4.402538579862624,-6.719576724038899,18.469749300213326
-5.159462015143056,-7.897717942425204,18.05542834909088
-6.05758968077383,-9.317058666154656,18.059525042959695
-7.1168187312716515,-10.931119411486126,18.596597042885488
-8.332827176632986,-12.630288143470821,19.782708895277807
-9.663297330738857,-14.184504299229793,21.760050913321123
-11.000794211260072,-15.258828226638059,24.51556157909274
-12.157225738221207,-15.439826738162381,27.80665974778339
-12.902250195907706,-14.427295451631093,31.11514439336615
-13.023860346462536,-12.310144108211798,33.73272365297783
-12.458410363498599,-9.479659611678636,35.15999195383429
-11.292486550387533,-6.632644085922608,35.22398617644173
-9.755091101044943,-4.314915723742665,34.16071904257314
-8.118304858392037,-2.7688331028906097,32.43145805960345
-6.605364678255684,-1.9366061869311704,30.423246975185283
-5.3454821742171035,-1.6541359786361538,28.37266510923151
-4.388486185599408,-1.6924533624855325,26.4203082949244
-3.7193287070354715,-1.9382403455627164,24.59756825876481
-3.3070681859555413,-2.318740681777694,22.919629033686395
-3.112951475865966,-2.8036260349163484,21.392692439896315
-3.1107249414935807,-3.3892568226652267,20.02383671112491
-3.2777631028819827,-4.096004755744088,18.82727371631774
-3.6025744973218323,-4.958294021873155,17.827443330699435
-4.0932464398357,-6.011567192914027,17.06326070019068
-4.760077059442854,-7.29381366415644,16.598545839054605
-5.618922693282549,-8.828507073126714,16.52596213138876
-6.6918891845471205,-10.621902987707045,16.98431987342859
-7.975475054076572,-12.58211120917002,18.134615609585754
-9.433482062086995,-14.502022895272306,20.14701162834214
-10.964537919709565,-16.005902081692348,23.109382357156168
-12.37547231191803,-16.566331802100457,26.866223479857354
-13.386364146899721,-15.709595611467684,30.873763381309587
-13.70838563181692,-13.405452702307445,34.236181341454134
-13.192221474649985,-10.189471066022689,36.18157114945442
-11.93529991163482,-6.746407189223564,36.47752027965984
-10.18760739191692,-3.9121108145590915,35.35051067761384
-8.284289403548177,-2.031056730415362,33.36642980161866
-6.512743219916983,-1.0340539711794747,31.116739705266962
-5.031049199250724,-0.6689962123664797,28.85647317215645
-3.895626256823392,-0.6774476393884734,26.72088092626598
-3.086750530857192,-0.8877418307150896,24.742767624884713
-2.5584777121589553,-1.205304868417938,22.92403993223463
-2.2574343673147865,-1.5877560826603185,21.257297017993544
-2.1430169610057073,-2.0256167605151734,19.736567790988495
-2.1803460217171526,-2.5355191101918364,18.360395080496662
-2.3525827450279895,-3.1460982934363884,17.133454471822514
-2.657523145957227,-3.894837973650459,16.069349250488532
-3.1006736109483084,-4.830551825503789,15.19538624039046
-3.703363767323081,-6.006370205067984,14.556648778352287
-4.493542057383031,-7.474928133454126,14.232235450624065
